Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
BE,2011,2011,2011,1,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,3248855800,,,0
BE,2011,2011,2011,1,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,727120464,,,0
BE,2011,2011,2011,1,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,22165536,,,0
BE,2011,2011,2011,1,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1037909697,,,0
BE,2011,2011,2011,1,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,193192414,,,0
BE,2011,2011,2011,1,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,98702093040,,,0
BE,2011,2011,2011,1,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,44918004860,,,0
BE,2011,2011,2011,1,0,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,8939562865,,,0
BE,2011,2011,2011,1,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1121282087,,,0
BE,2011,2011,2011,1,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,159036332,,,0
BE,2011,2011,2011,1,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,18128732,,,0
BE,2011,2011,2011,1,0,3,Re-Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,18128732,,,0
BE,2011,2011,2011,1,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,48897249,,,0
BE,2011,2011,2011,1,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2346478,,,0
BE,2011,2011,2011,1,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2311354623,,,0
BE,2011,2011,2011,1,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,311359826,,,0
BE,2011,2011,2011,1,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,15028400687,,,0
BE,2011,2011,2011,1,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1147277847,,,0
BE,2011,2011,2011,1,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,600332061309,,,0
BE,2011,2011,2011,1,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,760811101173,,,0
BE,2011,2011,2011,1,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,101302282421,,,0
BE,2011,2011,2011,1,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,11755608997,,,0
BE,2011,2011,2011,1,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,598085013,,,0
BE,2011,2011,2011,1,0,3,Re-Export,170,Colombia,COL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,9138306,,,0
BE,2011,2011,2011,1,0,4,Re-Import,170,Colombia,COL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,65746451,,,0
BE,2011,2011,2011,1,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,9614799,,,4
BE,2011,2011,2011,1,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,173069,,,0
BE,2011,2011,2011,1,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2763568219,,,0
BE,2011,2011,2011,1,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1005619408,,,0
BE,2011,2011,2011,1,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,5356192776,,,0
BE,2011,2011,2011,1,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2735083458,,,0
BE,2011,2011,2011,1,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,3395295274,,,0
BE,2011,2011,2011,1,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2361187613,,,0
BE,2011,2011,2011,1,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1027100098,,,0
BE,2011,2011,2011,1,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,251392815,,,0
BE,2011,2011,2011,1,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,148753439,,,0
BE,2011,2011,2011,1,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,46269154210,,,0
BE,2011,2011,2011,1,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,51597438291,,,0
BE,2011,2011,2011,1,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,145471393,,,0
BE,2011,2011,2011,1,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,18056471,,,0
BE,2011,2011,2011,1,0,3,Re-Export,204,Benin,BEN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,4945795,,,0
BE,2011,2011,2011,1,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,20045456905,,,0
BE,2011,2011,2011,1,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,25651316967,,,0
BE,2011,2011,2011,1,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2355824504,,,0
BE,2011,2011,2011,1,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1064619160,,,0
BE,2011,2011,2011,1,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,4651221831,,,0
BE,2011,2011,2011,1,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,193447786,,,0
BE,2011,2011,2011,1,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,1140748956,,,4
BE,2011,2011,2011,1,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,295612035,,,4
BE,2011,2011,2011,1,0,4,Re-Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,4517,,,0
BE,2011,2011,2011,1,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1851562183,,,4
BE,2011,2011,2011,1,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,69887767,,,4
BE,2011,2011,2011,1,0,3,Re-Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,56105634,,,0
BE,2011,2011,2011,1,0,4,Re-Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2884,,,0
BE,2011,2011,2011,1,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,4519708252,,,0
BE,2011,2011,2011,1,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,4534900442,,,0
BE,2011,2011,2011,1,0,4,Re-Import,233,Estonia,EST,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,5648614,,,0
BE,2011,2011,2011,1,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,302098322,,,0
BE,2011,2011,2011,1,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,25361507,,,0
BE,2011,2011,2011,1,0,3,Re-Export,242,Fiji,FJI,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,18345489,,,0
BE,2011,2011,2011,1,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,16422559734,,,0
BE,2011,2011,2011,1,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,21635949937,,,0
BE,2011,2011,2011,1,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,124850421512,,,0
BE,2011,2011,2011,1,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,103089061140,,,0
BE,2011,2011,2011,1,0,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1469093750,,,0
BE,2011,2011,2011,1,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,247683388,,,0
BE,2011,2011,2011,1,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2870253,,,0
BE,2011,2011,2011,1,0,4,Re-Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1119,,,0
BE,2011,2011,2011,1,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1090817524,,,0
BE,2011,2011,2011,1,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,44942828,,,0
BE,2011,2011,2011,1,0,3,Re-Export,268,Georgia,GEO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,13057396,,,0
BE,2011,2011,2011,1,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,33914669,,,0
BE,2011,2011,2011,1,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,839681,,,0
BE,2011,2011,2011,1,0,3,Re-Export,270,Gambia,GMB,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,692864,,,0
BE,2011,2011,2011,1,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,418486980,,,0
BE,2011,2011,2011,1,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,38637657,,,0
BE,2011,2011,2011,1,0,3,Re-Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,22879242,,,0
BE,2011,2011,2011,1,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,256561262329,,,4
BE,2011,2011,2011,1,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,408941154819,,,4
BE,2011,2011,2011,1,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2886338577,,,0
BE,2011,2011,2011,1,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,114131045,,,0
BE,2011,2011,2011,1,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,5979856,,,0
BE,2011,2011,2011,1,0,2,Export,296,Kiribati,KIR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,149776,,,0
BE,2011,2011,2011,1,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,6832409897,,,0
BE,2011,2011,2011,1,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1922939424,,,0
BE,2011,2011,2011,1,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,149972466,,,4
BE,2011,2011,2011,1,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1988320,,,4
BE,2011,2011,2011,1,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,2330925510,,,0
BE,2011,2011,2011,1,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,256480811,,,0
BE,2011,2011,2011,1,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,332306602,,,0
BE,2011,2011,2011,1,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,7865939,,,0
BE,2011,2011,2011,1,0,3,Re-Export,328,Guyana,GUY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,7843271,,,0
BE,2011,2011,2011,1,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1020605202,,,0
BE,2011,2011,2011,1,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,33292909,,,0
BE,2011,2011,2011,1,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,259803702812,,,0
BE,2011,2011,2011,1,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,251009709395,,,0
BE,2011,2011,2011,1,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,249206949751,,,0
BE,2011,2011,2011,1,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,31065633000,,,0
BE,2011,2011,2011,1,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,36136218000,,,0
BE,2011,2011,2011,1,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,1047259509,,,0
BE,2011,2011,2011,1,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,167793542,,,0
BE,2011,2011,2011,1,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,40512061164,,,0
BE,2011,2011,2011,1,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,13493372900,,,0
BE,2011,2011,2011,1,0,4,Re-Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,81210158,,,0
BE,2011,2011,2011,1,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,13584491077,,,0
BE,2011,2011,2011,1,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,699474650,,,0
BE,2011,2011,2011,1,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,11380295660,,,4
BE,2011,2011,2011,1,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,15716331517,,,4
BE,2011,2011,2011,1,0,4,Re-Import,372,Ireland,IRL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,135092245,,,0
BE,2011,2011,2011,1,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,15139619000,,,0
BE,2011,2011,2011,1,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,15660969000,,,0
BE,2011,2011,2011,1,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,84600373360,,,0
BE,2011,2011,2011,1,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,129322321763,,,0
BE,2011,2011,2011,1,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,682564321,,,0
BE,2011,2011,2011,1,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,175995332,,,0
BE,2011,2011,2011,1,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,,,,,,,571924861,,,0
